calc_imps,J_data_uuid,imp0,offset0,ilayer0,imp1,offset1,ilayer1,i,j,Z_i,Z_j,J,D,Dx,Dy,Dz,rx,ry,rz,r,mom1,mom2,tot_mom,s00,p00,d00,f00,s01,p01,d01,f01,group1,period1,en1,group2,period2,en2
1585,2,51156a9a-1a98-4200-bd85-47817c37fd2f,46,0,3,28,2,4,0,1,46,28,0.0551341858556786,0.0671413491967074,-0.0547148710134377,0.002621407701475,-0.0388248874254611,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,-0.015654989681994,0.93166618548829,0.916011195806296,0,0,1,0,2,0,8,0,10,5,9.402000000000001,10,4,11.13
1586,2,e2264b7b-53ac-4472-958c-09e8e72ee98e,46,0,3,43,2,4,0,1,46,43,0.0685573143636891,0.081523421025624,0.0626580755439824,0.0365937720954341,0.0371608609786313,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,-0.022620815262601,2.2785630261151,2.255942210852499,0,0,1,0,2,0,5,0,10,5,9.402000000000001,7,5,8.94
1587,2,d10c0bb9-e508-4a36-9674-f5cffdd9bde7,46,0,3,26,2,4,0,1,46,26,0.1212674704201987,0.0494372494375885,-0.0296496767115504,0.020242258823105,-0.033988075270502,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,-0.025752793806423,3.3905969777531,3.364844183946677,0,0,1,0,2,0,6,0,10,5,9.402000000000001,8,4,10.64
1588,2,d718accc-1403-4eb8-a181-8f30cd51a30e,46,0,3,27,2,4,0,1,46,27,0.1004125423793319,0.0364154896384004,-0.0142885770335811,0.0056707113166543,-0.0330116265143514,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,-0.023212157636375,2.1197654271189,2.096553269482525,0,0,1,0,2,0,7,0,10,5,9.402000000000001,9,4,10.86
1589,2,76acbe89-9917-40d1-99c3-93184d05eebc,46,0,3,44,2,4,0,1,46,44,0.0018135852987283,0.0028243183696437,0.0025412015336072,0.0001078691245227,0.0012277757411979,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,-0.0034831977799392,0.21734995137677,0.2138667535968308,0,0,1,0,1,0,7,0,10,5,9.402000000000001,8,5,9.1
1590,2,1c684a24-9657-45cd-9257-4d412603a674,44,0,3,41,2,4,0,1,44,41,1.03535383661281,0.3852863907614282,-0.3817483017666994,0.0127537861696013,-0.0505091867143897,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,0.41433693754662,1.2256596475421,1.63999658508872,1,0,7,0,1,0,4,0,8,5,9.1,5,5,8.34
1591,2,d03c3556-3398-4a9b-8fd7-fead399c2968,44,0,3,43,2,4,0,1,44,43,0.1197969198696434,0.2138122966849895,0.0624539187680393,0.2037445640942417,0.0174171997253442,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,0.35739595254448,2.2751567541089,2.6325527066533803,1,0,7,0,2,0,5,0,8,5,9.1,7,5,8.94
1592,2,341e43a2-533b-4f1e-af45-84f584cfe098,44,0,3,45,2,4,0,1,44,45,0.0013136135177289,0.0011892064835122,0.000694153067934,-0.0009469901788308,0.0001886085361359,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,0.34333173671357,-0.0014149048107139,0.3419168319028561,1,0,7,0,1,0,8,0,8,5,9.1,9,5,9.259
1593,2,c4e2329e-ab33-43d0-9d91-2509328154c0,44,0,3,46,2,4,0,1,44,46,0.0035226764364885,0.0012402298366611,0.0008222848432793,0.0003941369399177,0.0008406388980114,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,0.35808510650373,-0.0042745558840309,0.353810550619699,1,0,7,0,0,0,1,0,8,5,9.1,10,5,9.402000000000001
1594,2,12c1be79-1a0e-4219-af72-df78edbc2145,47,0,3,48,2,4,0,1,47,48,-1.0963547040101725e-22,2.216551218765942e-22,2.0219887285420377e-22,-3.907370239848882e-23,8.197471958775882e-23,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,-2.6887825299582e-11,-1.4607870468808002e-11,-4.1495695768390006e-11,1,0,1,0,2,0,1,0,11,5,11.05,12,5,8.995
1595,2,3a54a2d3-8ea6-419f-aba2-834b15e427bc,47,0,3,44,2,4,0,1,47,44,1.1715020605886116e-05,3.215342192601161e-05,-2.625692572494989e-05,1.828359449452108e-05,-3.182226482591595e-06,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,0.0001076620119882,0.28080196688538,0.2809096288973682,1,0,1,0,1,0,7,0,11,5,11.05,8,5,9.1
1596,2,db82d62f-00b5-4492-8e15-7a7a0937718e,48,0,3,24,2,4,0,1,48,24,0.0003146985844999,0.000282740555227,0.0001860373925308,-0.0001970364966205,8.067793471522964e-05,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,-0.0001098135791011,3.8213704648535,3.821260651274399,2,0,1,0,1,0,5,0,12,5,8.995,6,4,9.77
1597,2,ad41eab9-22ec-42e5-a313-e1873dcc787f,48,0,3,23,2,4,0,1,48,23,0.000882755520119,0.0005730229711782,0.0005304855755234,-0.0001812912586632,0.0001186332971459,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,-0.0006777965705087,2.6498085495903,2.6491307530197914,2,0,1,0,2,0,3,0,12,5,8.995,5,4,9.062999999999999
1598,2,a6850370-0484-47f5-81e3-15ffa760c273,48,0,3,22,2,4,0,1,48,22,0.000519215144173,0.0001971955094366,0.0001844413629005,-4.872259878775153e-05,4.99355680927258e-05,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,-0.0005377956687899,0.83573335345271,0.8351955577839201,2,0,1,0,2,0,2,0,12,5,8.995,4,4,8.17
1599,2,043715ff-8245-413e-8b42-9a47b92690af,48,0,3,28,2,4,0,1,48,28,0.0003501597283859,0.0001239915678907,9.196017683127248e-05,-8.10372321333082e-05,-1.871367931062411e-05,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,0.0003626327424664,0.94334750842511,0.9437101411675765,2,0,1,0,2,0,8,0,12,5,8.995,10,4,11.13
1600,2,4a006601-1392-4de0-8933-3b25b037cd95,48,0,3,26,2,4,0,1,48,26,0.0005346685971626,6.456639953675903e-05,4.5623957029223e-05,2.4140250660882783e-05,-3.87881785105431e-05,-0.41851489357247,0.0,0.5822211212787,0.7170328794448708,0.0005919364794602,3.3960348340849,3.39662677056436,2,0,1,0,2,0,6,0,12,5,8.995,8,4,10.64
1601,2,75805540-f394-48d0-880e-1dcaadcdfd12,23,0,3,25,5,4,0,1,23,25,0.2742376394055024,0.1771652994481206,-0.0235383626721929,-0.1747169184632029,-0.0175353133412855,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,2.644816623511,4.4312480184841,7.076064641995099,2,0,3,0,2,0,5,0,5,4,9.062999999999999,7,4,10.34
1602,2,9f73f8fa-5fb3-41e5-9f5e-47c38c795735,23,0,3,24,5,4,0,1,23,24,0.83377996453944,0.5506522515652733,0.0128364218813165,-0.3645779453038326,-0.4124755146978128,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,2.6453852713699,3.8258622795703,6.4712475509402,2,0,3,0,1,0,5,0,5,4,9.062999999999999,6,4,9.77
1603,2,14169040-c127-4c81-bd37-c98db8224de3,23,0,3,42,5,4,0,1,23,42,0.4593929034980511,0.1054083812679606,0.0445312114610708,0.0375513888006254,0.0878509604186852,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,2.6469123414539,2.5739212952533,5.2208336367072,2,0,3,0,1,0,5,0,5,4,9.062999999999999,6,5,8.71
1604,2,68e580ce-0967-4429-bbad-54e6e48f2b9a,23,0,3,43,5,4,0,1,23,43,-0.1907446572931088,0.1806573847077875,-0.0744124591269006,-0.1590949521701575,0.0422927035092363,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,2.647795260422,2.2630819491303,4.9108772095523,2,0,3,0,2,0,5,0,5,4,9.062999999999999,7,5,8.94
1605,2,15d3e4da-055d-4fa7-bb86-c931c123131d,24,0,3,25,5,4,0,1,24,25,0.3305162244341515,0.5031785152767106,0.0237145433896783,0.1293374675778606,0.4856933787364615,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,3.7994508265771,4.4311936507643,8.2306444773414,1,0,5,0,2,0,5,0,6,4,9.77,7,4,10.34
1606,2,c81bfc59-2867-421e-8b4e-2e7bd0f81b28,24,0,3,24,5,4,0,1,24,24,0.8363428936899203,0.5277373110132523,0.0446425010994855,-0.3271723352389983,0.4116697457736493,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,3.8007557133141,3.8260894086866,7.6268451220007005,1,0,5,0,1,0,5,0,6,4,9.77,6,4,9.77
1607,2,3c2ab2a5-7c53-431d-851d-3793a05e67fe,24,0,3,42,5,4,0,1,24,42,0.4304338859221403,0.7463286693037444,0.0659000676723541,0.3245636120219685,0.6688214451232333,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,3.801621151267,2.5738673024858,6.3754884537528,1,0,5,0,1,0,5,0,6,4,9.77,6,5,8.71
1608,2,5c0bcd40-6a79-4c71-8c4a-369a99475e0b,24,0,3,43,5,4,0,1,24,43,-0.1138765365396839,0.1111383232217751,-0.0164089032947432,-0.0985315782336847,0.0487237403325193,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,3.8026253290036,2.2626964293603,6.0653217583639,1,0,5,0,2,0,5,0,6,4,9.77,7,5,8.94
1609,2,80f6b559-e058-4d12-868c-769e86805085,25,0,3,42,5,4,0,1,25,42,-0.2232246936577151,0.2406896290901062,-0.0687168106705104,-0.0904532361633758,-0.2121973363413845,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,4.4126971582189,2.5748331265704,6.987530284789299,2,0,5,0,1,0,5,0,7,4,10.34,6,5,8.71
1610,2,07ca7556-8119-4952-9a12-68a1a15f011c,25,0,3,43,5,4,0,1,25,43,-0.4895339447136721,0.5832473646605413,-0.0563953408431122,-0.2834189727033451,-0.506626825016635,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,4.4126783391198,2.2632934488794,6.675971787999201,2,0,5,0,2,0,5,0,7,4,10.34,7,5,8.94
1611,2,8e7caf9f-1609-4d40-8e05-aeac644f7c58,42,0,3,42,5,4,0,1,42,42,-0.1215096121704351,0.1037266719748383,-0.0357179725645556,-0.086393477723529,0.0449401370902165,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,2.5744576103042,2.5754015065942,5.1498591168984,1,0,5,0,1,0,5,0,6,5,8.71,6,5,8.71
1612,2,2984a6b8-2831-4331-894e-2b74608735b8,42,0,3,43,5,4,0,1,42,43,-0.5788693731673206,0.1567138655994309,-0.0923796868033889,-0.1265617302556849,-0.0027124844536867,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,2.5739710579795,2.259518154241,4.8334892122205,1,0,5,0,2,0,5,0,6,5,8.71,7,5,8.94
1613,2,f43e551e-f28d-4bda-bb39-838fe9501411,43,0,3,43,5,4,0,1,43,43,-0.4625196791630472,0.1462417168262756,-0.0375733024352294,0.0263458276551434,0.1388552629523737,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,2.2297150879379,2.2545307398954,4.4842458278333,2,0,5,0,2,0,5,0,7,5,8.94,7,5,8.94
1614,2,15215376-3d86-424e-8cd0-3e857eea5167,23,0,3,23,5,4,0,1,23,23,0.7700224440259925,0.1001576416845678,0.0579848626994052,0.0423646816182133,-0.0698179248970694,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,2.6453621838478,2.6531505932213,5.2985127770691,2,0,3,0,2,0,3,0,5,4,9.062999999999999,5,4,9.062999999999999
1615,2,1aba0480-c869-44a7-be3a-ca9814ffd2ae,25,0,3,25,5,4,0,1,25,25,-0.4339206762250773,0.2348512666707156,-0.0605778467205002,0.1549343161813143,-0.1657733380642849,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,4.4123808692993,4.4315956097433,8.843976479042599,2,0,5,0,2,0,5,0,7,4,10.34,7,4,10.34
1616,2,cbb0d75c-4d2f-4548-8187-71c3536e2dea,23,0,3,41,5,4,0,1,23,41,1.086722312994392,0.1284181655034872,0.0693601147149876,0.0168343780849877,-0.1067567488850072,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,2.6480327405565,1.2148000098128,3.8628327503693,2,0,3,0,1,0,4,0,5,4,9.062999999999999,5,5,8.34
1617,2,d9feab8d-e9e8-4300-84fd-adf0d4c74a3f,24,0,3,41,5,4,0,1,24,41,0.9905425565880004,1.040222031580312,0.0575971878353572,0.3503066163060521,0.9777677196096906,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,3.8035884046856,1.2160807813208,5.0196691860064,1,0,5,0,1,0,4,0,6,4,9.77,5,5,8.34
1618,2,860c403e-8fdd-4090-9eea-2a77e51197c1,25,0,3,41,5,4,0,1,25,41,0.2866861237556616,0.415489280896337,-0.0159125439654271,0.2485086385374029,0.332598241210909,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,4.4120941601733,1.2102928839492,5.6223870441225,2,0,5,0,1,0,4,0,7,4,10.34,5,5,8.34
1619,2,9b324bfa-1300-43f0-83a0-c4d768dcd9f1,42,0,3,41,5,4,0,1,42,41,0.5688947565096951,0.0724843087747659,-0.0455008157177609,-0.0563549891585404,0.0027867516062185,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,2.57321719156,1.2201416082173,3.7933587997773,1,0,5,0,1,0,4,0,6,5,8.71,5,5,8.34
1620,2,08084f8a-c9d8-4349-b929-a6a34517c803,41,0,3,41,5,4,0,1,41,41,1.4765689005744254,0.1651215992206551,0.059729781064755,0.118356313689945,-0.0984341342871994,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,1.1829278888288,1.2274355055627,2.4103633943915,1,0,4,0,1,0,4,0,5,5,8.34,5,5,8.34
1621,2,8cfbbf71-7735-4a60-b2cc-fe95fad426cc,41,0,3,43,5,4,0,1,41,43,-0.3189895013215824,0.3435653009816527,-0.0325034984170658,-0.2903777748449225,-0.1807246151064567,-1.0462872339312,-0.12081484323197,-0.38814741418571,1.1224845733334692,1.1779617824542,2.2591375536436,3.4370993360978,1,0,4,0,2,0,5,0,5,5,8.34,7,5,8.94
1622,2,0e26d400-ec1a-4378-9f5b-89be4901a1b8,23,0,3,25,3,4,0,1,23,25,0.5564830107688074,0.4263353617283602,-0.07377153449681,-0.4176533081240736,-0.0434202207623968,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,2.6422803173412,4.4304790867213,7.0727594040625,2,0,3,0,2,0,5,0,5,4,9.062999999999999,7,4,10.34
1623,2,069fe188-49a0-4b03-a92a-37981535fdf3,23,0,3,24,3,4,0,1,23,24,2.053829541800147,0.915600254190818,0.6759605852277312,0.4728587286634956,-0.3972477003326976,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,2.6442003403498,3.8245775640819,6.4687779044317,2,0,3,0,1,0,5,0,5,4,9.062999999999999,6,4,9.77
1624,2,eea6c878-de08-4aa7-a54d-b216ef0130b3,23,0,3,23,3,4,0,1,23,23,2.0824481563542583,0.4165115977059776,0.285074407210239,0.0970429858953733,-0.2877449430760293,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,2.6441751139064,2.6506902539563,5.2948653678627,2,0,3,0,2,0,3,0,5,4,9.062999999999999,5,4,9.062999999999999
1625,2,9dd1a287-166a-4c4a-a80d-0b6b8d1ce408,23,0,3,42,3,4,0,1,23,42,0.8954689822243052,0.1954609075078336,0.170766531008975,-0.0291908451324445,-0.0905077500073906,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,2.6485684100674,2.5719701167057,5.2205385267731,2,0,3,0,1,0,5,0,5,4,9.062999999999999,6,5,8.71
1626,2,e8db7289-c23a-4cc7-8859-55ad20ab5c54,23,0,3,43,3,4,0,1,23,43,-1.0733597459342412,0.3161792474066147,-0.1072446482982337,0.1107769318624921,0.2760369056288202,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,2.6506914639067,2.270166339278,4.9208578031847,2,0,3,0,2,0,5,0,5,4,9.062999999999999,7,5,8.94
1627,2,54f2cf43-1813-43a5-a920-e221e270ae67,24,0,3,25,3,4,0,1,24,25,0.4168199208667458,0.5020353002296758,0.0144382248503317,-0.1489888150411386,0.4792007025584471,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,3.7977197219192,4.4307286660654,8.2284483879846,1,0,5,0,2,0,5,0,6,4,9.77,7,4,10.34
1628,2,dbcebc3d-39b5-42b0-b91c-d21d3872ebc8,24,0,3,24,3,4,0,1,24,24,1.7598391468107852,0.8351126241111926,0.1687685732304897,-0.2873451951273492,0.7657434312332378,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,3.8005345766614,3.8244942779725,7.6250288546339,1,0,5,0,1,0,5,0,6,4,9.77,6,4,9.77
1629,2,7083e730-17c8-4a8e-95ee-247f86bef521,24,0,3,23,3,4,0,1,24,23,1.8923400941658304,0.9333289876049696,-0.4468751010509728,-0.45194483622528,0.6834848265863003,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,3.8010286515683,2.6510385145268,6.4520671660951,1,0,5,0,2,0,3,0,6,4,9.77,5,4,9.062999999999999
1630,2,9ec3a36a-cc32-407a-ba65-dcd6b854b702,24,0,3,42,3,4,0,1,24,42,0.9881992353716434,1.0043966322014992,-0.2627410212296741,-0.089055034679192,0.9653232367135838,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,3.8037145195103,2.5713413471566,6.3750558666669,1,0,5,0,1,0,5,0,6,4,9.77,6,5,8.71
1631,2,cc06524d-31b0-4db8-b6da-d1adcbbc08a4,24,0,3,43,3,4,0,1,24,43,-0.7339880111698524,0.8612911449900831,0.245412247905688,0.5486107571216747,0.6169452991850964,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,3.8057924923063,2.2667830801245,6.0725755724308,1,0,5,0,2,0,5,0,6,4,9.77,7,5,8.94
1632,2,8c916443-7ef5-43b6-976c-81d7db740490,25,0,3,25,3,4,0,1,25,25,-1.0715375886116454,0.3220093037900204,-0.1342935804362084,0.1509331839380908,-0.2507476818781536,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,4.4119597818798,4.4314743768529,8.8434341587327,2,0,5,0,2,0,5,0,7,4,10.34,7,4,10.34
1633,2,8517f2ff-249d-4da6-8125-380f4efece32,25,0,3,24,3,4,0,1,25,24,0.5131144563890806,0.5050578352919232,0.4276387781679696,0.2235794366483208,0.1490661863226832,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,4.4109873322604,3.8214631211547,8.232450453415101,2,0,5,0,1,0,5,0,7,4,10.34,6,4,9.77
1634,2,1c31fe57-e3c8-47b4-88a0-7c891743a4f8,25,0,3,23,3,4,0,1,25,23,0.5239827849617601,0.6805200198140312,0.2601469228383783,0.3796792601974936,0.5012731144608658,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,4.4107099252898,2.6486924717624,7.0594023970522,2,0,5,0,2,0,3,0,7,4,10.34,5,4,9.062999999999999
1635,2,1eb30a27-dbf5-40c3-b4dd-b26c0f25f9d7,25,0,3,42,3,4,0,1,25,42,-1.0317913555075873,0.7832233581050493,0.4594765197961203,0.6256297619848559,0.1044392519897006,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,4.4126412507543,2.5739012276384,6.9865424783927,2,0,5,0,1,0,5,0,7,4,10.34,6,5,8.71
1636,2,4c7a223a-6d4d-4bc2-9e67-d7901be0687c,25,0,3,43,3,4,0,1,25,43,-1.7588469047368005,0.984644583558966,0.5805680434600349,0.7063458390925259,-0.3654329739386855,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,4.4125565849388,2.2708666679913,6.683423252930099,2,0,5,0,2,0,5,0,7,4,10.34,7,5,8.94
1637,2,8057b682-f473-4192-a6ab-05f3f75216a2,42,0,3,42,3,4,0,1,42,42,-0.9169046827476044,0.1117252102088148,-0.0493390360062976,-0.0835585541497817,0.0553728286307564,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,2.5758077902819,2.5761736524944,5.1519814427763,1,0,5,0,1,0,5,0,6,5,8.71,6,5,8.71
1638,2,dbafc8ea-5a95-43ce-9357-acb356685b1b,42,0,3,43,3,4,0,1,42,43,-1.9459861487910048,0.4728829421293731,-0.2684080229971529,0.0479889749041875,0.3863579537622296,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,2.5737183207743,2.2597716917216,4.833490012495901,1,0,5,0,2,0,5,0,6,5,8.71,7,5,8.94
1639,2,309f6d4c-718c-4e7a-a63b-0e6c64e7d4e4,43,0,3,43,3,4,0,1,43,43,-1.0213199881863104,0.6830081199790196,-0.4097958350344733,-0.0801750060968466,0.5404992450901703,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,2.2209066654748,2.2456485049999,4.466555170474701,2,0,5,0,2,0,5,0,7,5,8.94,7,5,8.94
1640,2,57ca4643-1c78-431a-b385-7d9672f78ba5,23,0,3,41,3,4,0,1,23,41,2.9504663144581333,0.6556772586798224,0.3449198611580946,-0.1606377813328973,-0.5339835766547617,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,2.6520243487754,1.2098807043857,3.8619050531611,2,0,3,0,1,0,4,0,5,4,9.062999999999999,5,5,8.34
1641,2,9293c9d8-dfb4-44f4-bd64-4168f65056aa,24,0,3,41,3,4,0,1,24,41,2.479485421691283,1.372946023565417,-0.7264106288834518,-0.859000446478812,0.7870366032265846,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,3.8098609624156,1.2112198900058,5.021080852421401,1,0,5,0,1,0,4,0,6,4,9.77,5,5,8.34
1642,2,ea0df072-8d1f-4b08-8c87-ebdb1d58c4c7,25,0,3,41,3,4,0,1,25,41,0.5163401308825263,0.6149766636349899,-0.0262718495569397,0.2107922576412564,0.5771245193673401,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,4.4108730313769,1.1956162449245,5.606489276301399,2,0,5,0,1,0,4,0,7,4,10.34,5,5,8.34
1643,2,f347954d-2cc5-416c-b090-5e8d7256f26f,42,0,3,41,3,4,0,1,42,41,1.0684682603382514,0.4270351795324781,-0.1182978067340891,-0.3586873535169229,-0.1992688031460665,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,2.5722881286622,1.2237031510619,3.7959912797241,1,0,5,0,1,0,4,0,6,5,8.71,5,5,8.34
1644,2,c953683f-b4bb-46c7-be42-52c6ba4ae5be,41,0,3,41,3,4,0,1,41,41,4.180064084442641,0.5368372434545199,0.4043370257866591,0.2225401481272789,-0.2741927752683041,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,1.2069363341872,1.2456439672216,2.4525803014088,1,0,4,0,1,0,4,0,5,5,8.34,5,5,8.34
1645,2,43a82de3-3336-4979-9482-ee5a60164152,41,0,3,43,3,4,0,1,41,43,-1.8461199358471851,0.6098999346165153,0.4425634991815104,0.3861625430708845,-0.1642984168106133,-0.6277723403587,-0.12081484323197,-0.38814741418571,0.747898892099499,1.1879837473723,2.2567343424503,3.4447180898226,1,0,4,0,2,0,5,0,5,5,8.34,7,5,8.94
1646,2,6ad73ec7-a8f7-4b97-8c59-6b80ddd926e5,23,0,3,25,4,4,0,1,23,25,0.2850668931638849,0.1315298165320485,0.0309315759142798,0.0016546501360027,0.1278303265322471,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,2.6441998427152,4.430847665508,7.0750475082232,2,0,3,0,2,0,5,0,5,4,9.062999999999999,7,4,10.34
1647,2,34d5aece-af86-4edf-a261-13867e165dde,23,0,3,24,4,4,0,1,23,24,0.0553498457177439,0.6067652525809409,0.4104200143961938,0.1299135549974516,0.4276002242171597,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,2.6450588942652,3.8254448861167,6.4705037803819,2,0,3,0,1,0,5,0,5,4,9.062999999999999,6,4,9.77
1648,2,62bec8ad-5f00-4818-9a62-942128537058,23,0,3,23,4,4,0,1,23,23,-0.65700746032572,0.1302568356729786,0.1218313912099127,-0.0084943067180069,0.0452968222812041,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,2.6445091987023,2.6530029717122,5.2975121704145,2,0,3,0,2,0,3,0,5,4,9.062999999999999,5,4,9.062999999999999
1649,2,5057548f-b4b5-4c02-91e0-b0e9f0941570,23,0,3,42,4,4,0,1,23,42,-0.2157624924022818,0.1435921130323607,-0.088658787116094,-0.0937737963442675,-0.0629665745565471,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,2.6456521401396,2.5749426657843,5.2205948059239,2,0,3,0,1,0,5,0,5,4,9.062999999999999,6,5,8.71
1650,2,52899c11-2973-4226-8954-21775532f078,23,0,3,43,4,4,0,1,23,43,0.7054912857237206,0.1194375788810171,-0.0556815828281955,0.0207003838009278,0.1036165560767211,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,2.6467187919363,2.2650920691009,4.9118108610372,2,0,3,0,2,0,5,0,5,4,9.062999999999999,7,5,8.94
1651,2,d5c84f9e-aefd-45c7-aff9-8d57bbc01aaf,24,0,3,25,4,4,0,1,24,25,0.4708226856213333,0.3768054210134595,-0.3162711471688924,-0.1786557983736756,-0.1001847916655408,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,3.7986100271713,4.4308885280618,8.2294985552331,1,0,5,0,2,0,5,0,6,4,9.77,7,4,10.34
1652,2,2989a3ac-2034-43cd-9de9-3ac180a86482,24,0,3,24,4,4,0,1,24,24,0.6372249061981551,0.2666450354716627,-0.1850853601290593,-0.0678578924643436,-0.1795502459978216,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,3.7997857450186,3.8259179221865,7.6257036672051,1,0,5,0,1,0,5,0,6,4,9.77,6,4,9.77
1653,2,f221ea89-d58b-4dcf-8f0e-704033b6e45e,24,0,3,42,4,4,0,1,24,42,0.5268100363037768,0.8079263841374213,-0.5230277223561637,-0.161257887805826,-0.5942919631399162,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,3.8001935533403,2.5742863676721,6.3744799210124,1,0,5,0,1,0,5,0,6,4,9.77,6,5,8.71
1654,2,ab473ecd-a2b5-48c3-953c-fe210ce91adc,24,0,3,43,4,4,0,1,24,43,0.9144957002275784,0.1678004959609455,0.0276042768956766,-0.1375424742541924,-0.0920710492926029,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,3.8009742530218,2.2649492740835,6.0659235271053,1,0,5,0,2,0,5,0,6,4,9.77,7,5,8.94
1655,2,a3b5d19f-d22a-4051-908f-0c0a08cc8ebb,25,0,3,25,4,4,0,1,25,25,0.0496456816320302,0.1051131809869995,0.0091943068353429,-0.0075193255725256,0.1044399601778823,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,4.4119238214389,4.4311462660721,8.843070087511,2,0,5,0,2,0,5,0,7,4,10.34,7,4,10.34
1656,2,79b73550-1e91-4f78-aea7-3df77e199ad0,25,0,3,42,4,4,0,1,25,42,0.4201523852165338,0.2222898557676645,0.0641314195871464,-0.0895302005908086,0.1930913881588613,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,4.4120258927371,2.5744131756685,6.9864390684056,2,0,5,0,1,0,5,0,7,4,10.34,6,5,8.71
1657,2,9bb0df0a-b631-457b-b450-72f9a2a7121b,25,0,3,43,4,4,0,1,25,43,0.3102090482471576,0.7162950737555436,0.3482295609341801,-0.0014998390764114,0.6259493238759769,-0.83702978714494,0.0,0.5822211212787,1.019607914166485,4.4124922608424,2.2660238203064,6.6785160811488,2,0,5,0,2,0,5,0,7,4,10.34,7,5,8.94
