   PK  Created    Process label                Process State     Process status
-----  ---------  ---------------------------  ----------------  -----------------------------------------
54980  10h ago    KkrimpCalculation            ⏹ Finished [0]
54982  10h ago    combine_imps_wc              ⏹ Finished [0]
54983  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
54988  10h ago    combine_potentials_cf        ⏹ Finished [0]
54990  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
54993  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
54995  10h ago    KkrimpCalculation            ⏹ Finished [0]
54999  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55002  10h ago    create_out_dict_node         ⏹ Finished [0]
55005  10h ago    KkrimpCalculation            ⏹ Finished [0]
55009  10h ago    parse_Jij                    ⏹ Finished [0]
55013  10h ago    create_out_dict_node         ⏹ Finished [0]
55015  10h ago    combine_imps_wc              ⏹ Finished [0]
55016  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55021  10h ago    combine_potentials_cf        ⏹ Finished [0]
55023  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
55026  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55028  10h ago    KkrimpCalculation            ⏹ Finished [0]
55032  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55035  10h ago    KkrimpCalculation            ⏹ Finished [0]
55038  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55041  10h ago    KkrimpCalculation            ⏹ Finished [0]
55047  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55050  10h ago    parse_Jij                    ⏹ Finished [0]
55052  10h ago    create_out_dict_node         ⏹ Finished [0]
55057  10h ago    create_out_dict_node         ⏹ Finished [0]
55060  10h ago    KkrimpCalculation            ⏹ Finished [0]
55062  10h ago    combine_imps_wc              ⏹ Finished [0]
55063  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55068  10h ago    combine_potentials_cf        ⏹ Finished [0]
55070  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
55074  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55076  10h ago    KkrimpCalculation            ⏹ Finished [0]
55078  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55081  10h ago    KkrimpCalculation            ⏹ Finished [0]
55086  10h ago    parse_Jij                    ⏹ Finished [0]
55090  10h ago    create_out_dict_node         ⏹ Finished [0]
55092  10h ago    combine_imps_wc              ⏹ Finished [0]
55093  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55098  10h ago    combine_potentials_cf        ⏹ Finished [0]
55100  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
55103  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55105  10h ago    KkrimpCalculation            ⏹ Finished [0]
55109  10h ago    parse_Jij                    ⏹ Finished [0]
55113  10h ago    create_out_dict_node         ⏹ Finished [0]
55115  10h ago    combine_imps_wc              ⏹ Finished [0]
55116  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55121  10h ago    combine_potentials_cf        ⏹ Finished [0]
55123  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
55126  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55128  10h ago    KkrimpCalculation            ⏹ Finished [0]
55132  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55135  10h ago    KkrimpCalculation            ⏹ Finished [0]
55139  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55142  10h ago    create_out_dict_node         ⏹ Finished [0]
55145  10h ago    KkrimpCalculation            ⏹ Finished [0]
55148  10h ago    parse_Jij                    ⏹ Finished [0]
55152  10h ago    create_out_dict_node         ⏹ Finished [0]
55155  10h ago    combine_imps_wc              ⏹ Finished [0]
55156  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55161  10h ago    combine_potentials_cf        ⏹ Finished [0]
55163  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
55166  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55168  10h ago    KkrimpCalculation            ⏹ Finished [0]
55171  10h ago    parse_Jij                    ⏹ Finished [0]
55175  10h ago    create_out_dict_node         ⏹ Finished [0]
55178  10h ago    combine_imps_wc              ⏹ Finished [0]
55179  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55184  10h ago    combine_potentials_cf        ⏹ Finished [0]
55186  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
55189  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55191  10h ago    KkrimpCalculation            ⏹ Finished [0]
55194  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55197  10h ago    KkrimpCalculation            ⏹ Finished [0]
55202  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55205  10h ago    KkrimpCalculation            ⏹ Finished [0]
55209  10h ago    parse_Jij                    ⏹ Finished [0]
55213  10h ago    create_out_dict_node         ⏹ Finished [0]
55215  10h ago    combine_imps_wc              ⏹ Finished [999]
55216  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55221  10h ago    combine_potentials_cf        ⏹ Finished [0]
55223  10h ago    kkr_imp_sub_wc               ⏹ Finished [127]
55226  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55228  10h ago    KkrimpCalculation            ⏹ Finished [0]
55232  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55235  10h ago    KkrimpCalculation            ⏹ Finished [0]
55239  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55242  10h ago    KkrimpCalculation            ⏹ Finished [0]
55246  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55249  10h ago    KkrimpCalculation            ⏹ Finished [0]
55253  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55256  10h ago    create_out_dict_node         ⏹ Finished [0]
55259  10h ago    KkrimpCalculation            ⏹ Finished [0]
55263  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55266  10h ago    KkrimpCalculation            ⏹ Finished [0]
55270  10h ago    parse_Jij                    ⏹ Finished [0]
55274  10h ago    create_out_dict_node         ⏹ Finished [0]
55278  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55281  10h ago    create_out_dict_node         ⏹ Finished [0]
55284  10h ago    KkrimpCalculation            ⏹ Finished [0]
55285  10h ago    combine_imps_wc              ⏹ Finished [999]
55286  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55291  10h ago    combine_potentials_cf        ⏹ Finished [0]
55293  10h ago    kkr_imp_sub_wc               ⏹ Finished [127]
55296  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55298  10h ago    KkrimpCalculation            ⏹ Finished [0]
55304  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55307  10h ago    KkrimpCalculation            ⏹ Finished [0]
55309  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55312  10h ago    KkrimpCalculation            ⏹ Finished [0]
55317  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55320  10h ago    create_out_dict_node         ⏹ Finished [0]
55323  10h ago    KkrimpCalculation            ⏹ Finished [0]
55327  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55330  10h ago    create_out_dict_node         ⏹ Finished [0]
55333  10h ago    KkrimpCalculation            ⏹ Finished [0]
55336  10h ago    parse_Jij                    ⏹ Finished [0]
55340  10h ago    create_out_dict_node         ⏹ Finished [0]
55343  10h ago    combine_imps_wc              ⏹ Finished [0]
55344  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55349  10h ago    combine_potentials_cf        ⏹ Finished [0]
55351  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
55354  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55356  10h ago    KkrimpCalculation            ⏹ Finished [0]
55360  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55363  10h ago    create_out_dict_node         ⏹ Finished [0]
55366  10h ago    KkrimpCalculation            ⏹ Finished [0]
55370  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55373  10h ago    create_out_dict_node         ⏹ Finished [0]
55376  10h ago    KkrimpCalculation            ⏹ Finished [0]
55380  10h ago    parse_Jij                    ⏹ Finished [0]
55384  10h ago    create_out_dict_node         ⏹ Finished [0]
55386  10h ago    combine_imps_wc              ⏹ Finished [0]
55387  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55392  10h ago    combine_potentials_cf        ⏹ Finished [0]
55394  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
55397  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55399  10h ago    KkrimpCalculation            ⏹ Finished [0]
55403  10h ago    extract_imp_pot_sfd          ⏹ Finished [0]
55406  10h ago    KkrimpCalculation            ⏹ Finished [0]
55410  10h ago    parse_Jij                    ⏹ Finished [0]
55414  10h ago    create_out_dict_node         ⏹ Finished [0]
55416  10h ago    combine_imps_wc              ⏹ Finished [0]
55417  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55422  10h ago    combine_potentials_cf        ⏹ Finished [0]
55424  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
55427  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55429  10h ago    KkrimpCalculation            ⏹ Finished [0]
55432  10h ago    parse_Jij                    ⏹ Finished [0]
55436  10h ago    create_out_dict_node         ⏹ Finished [0]
55438  10h ago    combine_imps_wc              ⏹ Finished [0]
55439  10h ago    create_combined_imp_info_cf  ⏹ Finished [0]
55444  10h ago    combine_potentials_cf        ⏹ Finished [0]
55447  10h ago    kkr_imp_sub_wc               ⏹ Finished [0]
55450  10h ago    kick_out_corestates_wf       ⏹ Finished [0]
55452  10h ago    KkrimpCalculation            ⏹ Finished [0]
55456  10h ago    parse_Jij                    ⏹ Finished [0]
55460  10h ago    create_out_dict_node         ⏹ Finished [0]
55462  10h ago    combine_imps_wc              ⏹ Finished [0]
55463  9h ago     create_combined_imp_info_cf  ⏹ Finished [0]
55468  9h ago     combine_potentials_cf        ⏹ Finished [0]
55470  9h ago     kkr_imp_sub_wc               ⏹ Finished [0]
55473  9h ago     kick_out_corestates_wf       ⏹ Finished [0]
55475  9h ago     KkrimpCalculation            ⏹ Finished [0]
55480  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55483  9h ago     create_out_dict_node         ⏹ Finished [0]
55486  9h ago     KkrimpCalculation            ⏹ Finished [0]
55488  9h ago     parse_Jij                    ⏹ Finished [0]
55492  9h ago     create_out_dict_node         ⏹ Finished [0]
55494  9h ago     combine_imps_wc              ⏹ Finished [0]
55495  9h ago     create_combined_imp_info_cf  ⏹ Finished [0]
55500  9h ago     combine_potentials_cf        ⏹ Finished [0]
55502  9h ago     kkr_imp_sub_wc               ⏹ Finished [0]
55506  9h ago     kick_out_corestates_wf       ⏹ Finished [0]
55508  9h ago     KkrimpCalculation            ⏹ Finished [0]
55512  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55515  9h ago     KkrimpCalculation            ⏹ Finished [0]
55519  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55522  9h ago     KkrimpCalculation            ⏹ Finished [0]
55527  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55530  9h ago     KkrimpCalculation            ⏹ Finished [0]
55532  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55535  9h ago     KkrimpCalculation            ⏹ Finished [0]
55540  9h ago     parse_Jij                    ⏹ Finished [0]
55544  9h ago     create_out_dict_node         ⏹ Finished [0]
55546  9h ago     combine_imps_wc              ⏹ Finished [0]
55547  9h ago     create_combined_imp_info_cf  ⏹ Finished [0]
55552  9h ago     combine_potentials_cf        ⏹ Finished [0]
55554  9h ago     kkr_imp_sub_wc               ⏹ Finished [0]
55557  9h ago     kick_out_corestates_wf       ⏹ Finished [0]
55559  9h ago     KkrimpCalculation            ⏹ Finished [0]
55563  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55566  9h ago     KkrimpCalculation            ⏹ Finished [0]
55570  9h ago     parse_Jij                    ⏹ Finished [0]
55574  9h ago     create_out_dict_node         ⏹ Finished [0]
55576  9h ago     combine_imps_wc              ⏹ Finished [0]
55577  9h ago     create_combined_imp_info_cf  ⏹ Finished [0]
55582  9h ago     combine_potentials_cf        ⏹ Finished [0]
55584  9h ago     kkr_imp_sub_wc               ⏹ Finished [0]
55587  9h ago     kick_out_corestates_wf       ⏹ Finished [0]
55589  9h ago     KkrimpCalculation            ⏹ Finished [0]
55593  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55596  9h ago     KkrimpCalculation            ⏹ Finished [0]
55610  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55613  9h ago     create_out_dict_node         ⏹ Finished [0]
55629  9h ago     KkrimpCalculation            ⏹ Finished [0]
55632  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55635  9h ago     create_out_dict_node         ⏹ Finished [0]
55638  9h ago     KkrimpCalculation            ⏹ Finished [0]
55655  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55657  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55659  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55670  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55672  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55674  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55684  9h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55687  9h ago     create_out_dict_node         ⏹ Finished [0]
55693  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55702  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55706  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55708  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55710  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55712  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55715  8h ago     create_out_dict_node         ⏹ Finished [0]
55717  8h ago     combine_imps_wc              ⏹ Finished [0]
55718  8h ago     combine_imps_wc              ⏹ Finished [0]
55719  8h ago     combine_imps_wc              ⏹ Finished [0]
55720  8h ago     combine_imps_wc              ⏹ Finished [0]
55721  8h ago     create_combined_imp_info_cf  ⏹ Finished [0]
55722  8h ago     combine_imps_wc              ⏹ Finished [0]
55726  8h ago     create_combined_imp_info_cf  ⏹ Finished [0]
55728  8h ago     combine_potentials_cf        ⏹ Finished [0]
55734  8h ago     combine_potentials_cf        ⏹ Finished [0]
55735  8h ago     kkr_imp_sub_wc               ⏹ Finished [0]
55737  8h ago     kkr_imp_sub_wc               ⏹ Finished [0]
55746  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55756  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55759  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55763  8h ago     create_combined_imp_info_cf  ⏹ Finished [0]
55768  8h ago     combine_potentials_cf        ⏹ Finished [0]
55770  8h ago     kkr_imp_sub_wc               ⏹ Finished [0]
55773  8h ago     kick_out_corestates_wf       ⏹ Finished [0]
55775  8h ago     KkrimpCalculation            ⏹ Finished [0]
55776  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55779  8h ago     KkrimpCalculation            ⏹ Finished [0]
55780  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55782  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55785  8h ago     create_out_dict_node         ⏹ Finished [0]
55787  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55789  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55792  8h ago     create_out_dict_node         ⏹ Finished [0]
55796  8h ago     KkrimpCalculation            ⏹ Finished [0]
55798  8h ago     KkrimpCalculation            ⏹ Finished [0]
55804  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55806  8h ago     create_combined_imp_info_cf  ⏹ Finished [0]
55811  8h ago     combine_potentials_cf        ⏹ Finished [0]
55813  8h ago     kkr_imp_sub_wc               ⏹ Finished [0]
55816  8h ago     kick_out_corestates_wf       ⏹ Finished [0]
55819  8h ago     kick_out_corestates_wf       ⏹ Finished [0]
55822  8h ago     KkrimpCalculation            ⏹ Finished [0]
55823  8h ago     KkrimpCalculation            ⏹ Finished [0]
55824  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55826  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55828  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55831  8h ago     create_out_dict_node         ⏹ Finished [0]
55833  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55835  8h ago     KkrimpCalculation            ⏹ Finished [0]
55838  8h ago     create_out_dict_node         ⏹ Finished [0]
55840  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55842  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55844  8h ago     parse_Jij                    ⏹ Finished [0]
55848  8h ago     create_out_dict_node         ⏹ Finished [0]
55850  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55853  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55856  8h ago     create_out_dict_node         ⏹ Finished [0]
55862  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55865  8h ago     create_out_dict_node         ⏹ Finished [0]
55868  8h ago     parse_Jij                    ⏹ Finished [0]
55872  8h ago     create_out_dict_node         ⏹ Finished [0]
55875  8h ago     KkrimpCalculation            ⏹ Finished [0]
55877  8h ago     KkrimpCalculation            ⏹ Finished [0]
55885  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55888  8h ago     KkrimpCalculation            ⏹ Finished [0]
55893  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55896  8h ago     create_out_dict_node         ⏹ Finished [0]
55900  8h ago     KkrimpCalculation            ⏹ Finished [0]
55901  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55904  8h ago     create_out_dict_node         ⏹ Finished [0]
55909  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55912  8h ago     create_out_dict_node         ⏹ Finished [0]
55915  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55919  8h ago     KkrimpCalculation            ⏹ Finished [0]
55921  8h ago     create_out_dict_node         ⏹ Finished [0]
55924  8h ago     KkrimpCalculation            ⏹ Finished [0]
55925  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55928  8h ago     create_out_dict_node         ⏹ Finished [0]
55931  8h ago     KkrimpCalculation            ⏹ Finished [0]
55937  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55940  8h ago     KkrimpCalculation            ⏹ Finished [0]
55943  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55947  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55950  8h ago     create_out_dict_node         ⏹ Finished [0]
55953  8h ago     KkrimpCalculation            ⏹ Finished [0]
55957  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55960  8h ago     create_out_dict_node         ⏹ Finished [0]
55964  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55967  8h ago     KkrimpCalculation            ⏹ Finished [0]
55971  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55974  8h ago     KkrimpCalculation            ⏹ Finished [0]
55977  8h ago     extract_imp_pot_sfd          ⏹ Finished [0]
55980  8h ago     create_out_dict_node         ⏹ Finished [0]
55983  8h ago     KkrimpCalculation            ⏹ Finished [0]
55987  8h ago     parse_Jij                    ⏹ Finished [0]
55991  8h ago     create_out_dict_node         ⏹ Finished [0]
55996  8h ago     parse_Jij                    ⏹ Finished [0]
56000  8h ago     create_out_dict_node         ⏹ Finished [0]
56003  8h ago     parse_Jij                    ⏹ Finished [0]
56007  8h ago     create_out_dict_node         ⏹ Finished [0]
56011  8h ago     parse_Jij                    ⏹ Finished [0]
56015  8h ago     create_out_dict_node         ⏹ Finished [0]
56020  7h ago     parse_Jij                    ⏹ Finished [0]
56024  7h ago     create_out_dict_node         ⏹ Finished [0]
56028  7h ago     parse_Jij                    ⏹ Finished [0]
56032  7h ago     create_out_dict_node         ⏹ Finished [0]
56036  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56039  7h ago     create_out_dict_node         ⏹ Finished [0]
56042  7h ago     KkrimpCalculation            ⏹ Finished [0]
56045  7h ago     parse_Jij                    ⏹ Finished [0]
56049  7h ago     create_out_dict_node         ⏹ Finished [0]
56054  7h ago     parse_Jij                    ⏹ Finished [0]
56058  7h ago     create_out_dict_node         ⏹ Finished [0]
56062  7h ago     parse_Jij                    ⏹ Finished [0]
56066  7h ago     create_out_dict_node         ⏹ Finished [0]
56070  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56073  7h ago     create_out_dict_node         ⏹ Finished [0]
56078  7h ago     KkrimpCalculation            ⏹ Finished [0]
56076  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56081  7h ago     KkrimpCalculation            ⏹ Finished [0]
56082  7h ago     create_combined_imp_info_cf  ⏹ Finished [0]
56087  7h ago     combine_potentials_cf        ⏹ Finished [0]
56089  7h ago     kkr_imp_sub_wc               ⏹ Finished [0]
56092  7h ago     kick_out_corestates_wf       ⏹ Finished [0]
56094  7h ago     KkrimpCalculation            ⏹ Finished [0]
56097  7h ago     kick_out_corestates_wf       ⏹ Finished [0]
56099  7h ago     KkrimpCalculation            ⏹ Finished [0]
56100  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56102  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56104  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56107  7h ago     KkrimpCalculation            ⏹ Finished [0]
56108  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56110  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56112  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56115  7h ago     create_out_dict_node         ⏹ Finished [0]
56118  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56120  7h ago     KkrimpCalculation            ⏹ Finished [0]
56122  7h ago     KkrimpCalculation            ⏹ Finished [0]
56123  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56126  7h ago     create_out_dict_node         ⏹ Finished [0]
56128  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56130  7h ago     KkrimpCalculation            ⏹ Finished [0]
56133  7h ago     create_out_dict_node         ⏹ Finished [0]
56136  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56138  7h ago     KkrimpCalculation            ⏹ Finished [0]
56141  7h ago     create_out_dict_node         ⏹ Finished [0]
56143  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56145  7h ago     KkrimpCalculation            ⏹ Finished [0]
56147  7h ago     KkrimpCalculation            ⏹ Finished [0]
56149  7h ago     KkrimpCalculation            ⏹ Finished [0]
56151  7h ago     KkrimpCalculation            ⏹ Finished [0]
56152  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56155  7h ago     create_out_dict_node         ⏹ Finished [0]
56158  7h ago     KkrimpCalculation            ⏹ Finished [0]
56159  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56161  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56167  7h ago     KkrimpCalculation            ⏹ Finished [0]
56184  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56187  7h ago     create_out_dict_node         ⏹ Finished [0]
56190  7h ago     KkrimpCalculation            ⏹ Finished [0]
56203  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56206  7h ago     create_out_dict_node         ⏹ Finished [0]
56209  7h ago     KkrimpCalculation            ⏹ Finished [0]
56211  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56213  7h ago     KkrimpCalculation            ⏹ Finished [0]
56218  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56221  7h ago     create_out_dict_node         ⏹ Finished [0]
56224  7h ago     KkrimpCalculation            ⏹ Finished [0]
56226  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56229  7h ago     create_out_dict_node         ⏹ Finished [0]
56232  7h ago     KkrimpCalculation            ⏹ Finished [0]
56236  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56239  7h ago     create_out_dict_node         ⏹ Finished [0]
56242  7h ago     KkrimpCalculation            ⏹ Finished [0]
56244  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56247  7h ago     create_out_dict_node         ⏹ Finished [0]
56250  7h ago     KkrimpCalculation            ⏹ Finished [0]
56253  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56256  7h ago     create_out_dict_node         ⏹ Finished [0]
56259  7h ago     KkrimpCalculation            ⏹ Finished [0]
56262  7h ago     parse_Jij                    ⏹ Finished [0]
56266  7h ago     create_out_dict_node         ⏹ Finished [0]
56269  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56273  7h ago     create_out_dict_node         ⏹ Finished [0]
56276  7h ago     KkrimpCalculation            ⏹ Finished [0]
56278  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56281  7h ago     create_out_dict_node         ⏹ Finished [0]
56284  7h ago     KkrimpCalculation            ⏹ Finished [0]
56287  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56290  7h ago     create_out_dict_node         ⏹ Finished [0]
56292  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56295  7h ago     KkrimpCalculation            ⏹ Finished [0]
56297  7h ago     KkrimpCalculation            ⏹ Finished [0]
56302  7h ago     extract_imp_pot_sfd          ⏹ Finished [0]
56305  7h ago     KkrimpCalculation            ⏹ Finished [0]
56314  7h ago     parse_Jij                    ⏹ Finished [0]
56315  7h ago     parse_Jij                    ⏹ Finished [0]
56319  7h ago     create_out_dict_node         ⏹ Finished [0]
56324  7h ago     create_out_dict_node         ⏹ Finished [0]
56329  7h ago     parse_Jij                    ⏹ Finished [0]
56333  7h ago     create_out_dict_node         ⏹ Finished [0]
56336  7h ago     parse_Jij                    ⏹ Finished [0]
56340  7h ago     create_out_dict_node         ⏹ Finished [0]
56344  7h ago     parse_Jij                    ⏹ Finished [0]
56348  7h ago     create_out_dict_node         ⏹ Finished [0]
56361  7h ago     parse_Jij                    ⏹ Finished [0]
56362  7h ago     parse_Jij                    ⏹ Finished [0]
56366  7h ago     create_out_dict_node         ⏹ Finished [0]
56371  7h ago     create_out_dict_node         ⏹ Finished [0]
56373  7h ago     parse_Jij                    ⏹ Finished [0]
56377  7h ago     create_out_dict_node         ⏹ Finished [0]
56380  7h ago     parse_Jij                    ⏹ Finished [0]
56384  7h ago     create_out_dict_node         ⏹ Finished [0]
56387  7h ago     parse_Jij                    ⏹ Finished [0]
56391  7h ago     create_out_dict_node         ⏹ Finished [0]
56394  7h ago     parse_Jij                    ⏹ Finished [0]
56398  7h ago     create_out_dict_node         ⏹ Finished [0]
56402  7h ago     parse_Jij                    ⏹ Finished [0]
56406  7h ago     create_out_dict_node         ⏹ Finished [0]
56409  7h ago     parse_Jij                    ⏹ Finished [0]
56414  7h ago     create_out_dict_node         ⏹ Finished [0]
56416  7h ago     parse_Jij                    ⏹ Finished [0]
56420  7h ago     create_out_dict_node         ⏹ Finished [0]
56424  7h ago     parse_Jij                    ⏹ Finished [0]
56428  7h ago     create_out_dict_node         ⏹ Finished [0]
56432  7h ago     parse_Jij                    ⏹ Finished [0]
56436  7h ago     create_out_dict_node         ⏹ Finished [0]
56440  7h ago     parse_Jij                    ⏹ Finished [0]
56444  7h ago     create_out_dict_node         ⏹ Finished [0]
56448  7h ago     parse_Jij                    ⏹ Finished [0]
56452  7h ago     create_out_dict_node         ⏹ Finished [0]
56457  7h ago     parse_Jij                    ⏹ Finished [0]
56461  7h ago     create_out_dict_node         ⏹ Finished [0]
56464  7h ago     parse_Jij                    ⏹ Finished [0]
56468  7h ago     create_out_dict_node         ⏹ Finished [0]
56475  7h ago     parse_Jij                    ⏹ Finished [0]
56479  7h ago     create_out_dict_node         ⏹ Finished [0]
